id,ps_x,ps_y,ps_orient,ps_vp,ps_vc,ps_of1,ps_of2,ps_of3,ps_det,ps_col,sivic_x,sivic_y,sivic_orient,sivic_vp,sivic_vc,sivic_of1,sivic_of2,sivic_of3,sivic_det,sivic_col,sivic_conf,theory_of1,big_diff
503,36.84912,41.03016,87.63391,2.25446,6.32483,10.114247,1.481696,0,1,0,245.850884,310.719845,-92.366095,2.254456,22.769394,0.039926,0.286449,3.485082,1,1,0.3,8.125523,1
504,36.84913,41.03617,87.63417,2.25416,6.3248,10.143518,1.481315,0,1,0,245.850869,310.713827,-92.365829,2.254163,22.769288,0.033966,0.286449,3.479095,1,1,0.25,8.119767,1
505,36.84919,41.02929,87.6341,2.25422,6.32487,10.113715,1.483918,0,1,0,245.850813,310.720708,-92.365903,2.25422,22.76953,0.040843,0.190115,3.485998,1,1,0.3,8.126599,1
506,36.89498,41.12731,87.63535,2.2541,6.32585,12.805478,1.505382,0,1,0,245.805018,310.622687,-92.364651,2.254103,22.773071,0.074179,0.093784,3.387919,1,1,0.3,8.02828,1
507,36.96745,39.34688,88.05956,2.60978,6.05667,12.982015,1.706925,0,1,0,245.732548,312.403125,-91.940441,2.609779,21.804029,0.258579,0.141939,3.896475,1,1,0.15,10.08486,1
508,37.09189,39.47017,88.0435,2.55201,5.753,14.098868,2.080432,0,0,0,245.608114,312.279829,-91.956496,2.552006,20.710796,0.108005,0.190111,3.863422,1,1,0.15,10.914851,1
509,37.18005,39.13829,89.57582,2.63431,4.85536,17.569964,3.030527,0,0,0,245.519949,312.611714,-90.424177,2.634307,17.479295,0.331177,0.238291,3.511107,1,1,0.1,18.389617,1
510,37.26922,39.54079,97.65168,2.64734,5.2397,15.35676,2.284693,0,0,0,245.43078,312.209215,-82.348325,2.647336,18.862905,0.163049,0.141951,0.776957,1,1,0.25,8.77974,1
511,37.30616,39.20664,90.21505,2.65401,5.41651,15.61259,2.275851,0,0,0,245.393836,312.543365,-89.784953,2.654008,19.499422,0.165579,0.141953,3.702657,1,1,0.35,10.747313,1
512,37.61334,39.29996,97.83682,2.63455,4.99604,16.018411,2.356961,0,0,0,245.086663,312.450042,-82.16318,2.634551,17.985727,0.159821,0.141948,0.710255,1,1,0.35,8.913647,1
513,37.81075,39.72631,89.85238,2.58987,6.16848,13.778835,1.857656,0,1,0,244.889252,312.023693,-90.147623,2.589872,22.206522,0.211283,0.190123,3.597113,1,1,0.15,10.409351,1
514,37.82528,39.33108,91.13492,2.57757,5.60039,14.805017,2.148974,0,0,0,244.874725,312.418922,-88.865078,2.577569,20.161386,0.063539,0.051281,3.823681,1,1,0.25,10.432575,1
515,37.86975,39.33234,91.09491,2.57611,5.60706,14.829251,2.15128,0,0,0,244.830251,312.417664,-88.905092,2.576105,20.185423,0.100088,0.051282,2.671816,1,1,0.2,10.439659,1
516,38.4934,39.03555,85.49833,2.60876,5.5766,16.212809,2.402356,0,0,0,244.206598,312.714448,-94.501671,2.608756,20.075775,0.326989,0.23829,1.44285,1,1,0.2,12.493185,1
517,38.70151,38.21468,83.99991,2.50442,3.77738,22.35018,4,0,0,0,243.998494,313.535321,-96.000091,2.504416,13.598554,0.182177,0.19012,2.85216,1,1,0.3,27.419531,1
518,38.89445,46.44986,73.12721,1,13.54041,0.466449,0.080797,0,1,1,243.805548,305.300136,-106.872789,1,48.745463,0.019771,0.190119,0,1,1,0.3,2.652316,0
519,38.92336,38.19207,86.3466,2.58805,4.36096,20.054982,4,0,0,0,243.776645,313.557926,-93.653399,2.588047,15.69947,0.081569,0.14195,3.711363,1,1,0.4,23.464036,1
520,39.47579,46.42097,73.75507,1.03341,13.63811,0.563015,0.110626,0,1,1,243.22421,305.329034,-106.244931,1.033408,49.097189,0.174625,0.058463,0,1,1,0.3,2.675971,0
521,39.49413,46.42103,73.72724,1.03478,13.63677,0.567589,0.111999,0,1,1,243.20587,305.328973,-106.27276,1.034782,49.092384,0.188533,0.051285,0,1,1,0.25,2.672602,0
522,40.07957,42.99034,55.43727,2.01469,7.11516,15.38395,1.854621,0,1,0,242.620427,308.759656,-124.562731,2.014686,25.614585,0.772361,0.13821,0.326495,1,0,0.15,1.356857,1
523,40.24605,41.10804,85.27098,2.1111,7.04511,8.909415,1.158111,0,1,0,242.453954,310.641959,-94.729024,2.111099,25.362394,0.059334,0.238286,3.254267,1,1,0.2,7.469727,1
524,42.36311,45.87701,100.60493,1,8.09734,2.244611,0.469838,0,1,0,240.336891,305.872991,-79.395071,1,29.150439,0.009483,4,0,0,1,0.35,3.263786,0
525,42.38061,45.8721,100.60538,1,8.0957,2.237478,0.47274,0,1,0,240.319389,305.877904,-79.394624,1,29.144509,0.021732,0.141952,0,1,1,0.3,3.268087,0
526,42.58021,39.38995,58.52786,2.69113,13.07793,1.02073,0.275307,0.100553,1,1,240.119792,312.360047,-121.472143,2.691132,47.080544,0.081688,0.158949,0.275251,1,1,0.25,5.01937,0
527,42.58184,39.39546,58.52419,2.69093,13.07477,1.016508,0.275421,0.080267,1,1,240.118162,312.354539,-121.475806,2.690932,47.069177,0.088206,0.266619,0.267624,1,1,0.2,5.012019,0
528,42.5821,39.38812,58.52531,2.69097,13.07749,1.023357,0.275768,0.094432,1,1,240.117898,312.361881,-121.474694,2.690966,47.078948,0.406756,0.26662,0.270964,1,1,0.1,5.020753,0
529,42.71255,39.43617,58.62373,2.70452,13.16839,0.958508,0.257366,0.091135,1,1,239.987449,312.313833,-121.376271,2.704523,47.406216,0.208805,0.058463,0.133281,1,1,0.25,4.983663,0
530,42.71403,39.43661,58.62479,2.70335,13.16555,0.961838,0.258073,0.07671,1,1,239.985974,312.313395,-121.375214,2.703354,47.39597,0.211585,0.158954,0.126398,1,1,0.3,4.984638,0
531,42.71751,39.44882,58.60598,2.70024,13.16787,0.960811,0.25752,0.087028,1,1,239.982492,312.301181,-121.394024,2.700244,47.404317,0.221697,0.058463,0.12302,1,1,0.25,4.978256,0
532,42.79508,39.3925,58.50032,2.68969,13.23854,1.093617,0.295518,0.096564,1,1,239.90492,312.357498,-121.499677,2.689688,47.658739,0.177981,0.158951,0.079341,1,1,0.2,5.071063,0
533,42.79523,39.39253,58.50146,2.68969,13.23761,1.093544,0.295774,0.091674,1,1,239.904767,312.357467,-121.498544,2.689688,47.655408,0.165268,0.058461,0.098122,1,1,0.3,5.070702,0
534,43.09777,43.93341,100.33617,1.5392,8.13014,5.464594,0.626296,0,1,0,239.602233,307.816592,-79.663833,1.539202,29.2685,0.443205,0.141953,2.064252,1,1,0.2,4.830534,1
535,43.10451,43.94565,100.33298,1.56132,8.1301,6.007344,0.843034,0,1,0,239.595492,307.804348,-79.667022,1.561316,29.268376,0.515939,0.058458,0,1,0,0.2,4.803503,1
536,44.03284,43.34579,101.34653,1.53414,8.25,2.646817,0.433992,0,1,0,238.66716,308.404212,-78.653469,1.534144,29.700007,0.333325,0.141945,0.084522,1,1,0.15,5.289145,0
537,44.80535,39.78815,88.13501,4.05473,22.98422,1.047979,0.143615,1.498593,0,1,237.894648,311.961854,-91.864987,4.054729,82.743183,0.178001,0.200813,3.065251,1,1,0.15,9.89931,0
538,44.92743,40.55544,111.14479,2.47216,9.24347,1.951847,0.259476,0,1,0,237.772575,311.194564,-68.855209,2.472159,33.276503,0.150068,4,1.134231,0,1,0.4,5.957752,0
539,44.94365,40.71752,111.72135,2.43615,9.23288,1.931564,0.264888,0,1,0,237.756351,311.032477,-68.278655,2.43615,33.238362,0.137899,4,1.123542,0,1,0.4,5.740076,0
540,44.94806,40.49568,111.50773,2.4652,9.27076,1.807839,0.235018,0,1,0,237.751939,311.254318,-68.492267,2.465197,33.374732,0.16539,4,0.039946,0,1,0.45,5.973236,0
541,45.71464,38.44854,90.86899,4.49299,22.79513,1.36951,4,2.220485,0,1,236.985358,313.301459,-89.131011,4.492988,82.062471,0.048208,0.217084,4.543638,1,1,0.35,11.437325,0
542,45.71801,39.67318,112.05395,2.74777,9.25392,2.187529,0.274286,0,1,0,236.981988,312.076822,-67.946054,2.747769,33.314099,0.366258,4,0.199363,0,1,0.35,6.305643,0
543,45.73761,39.60807,111.99699,2.75197,9.23312,2.167128,0.281628,0,1,0,236.962388,312.141926,-68.003006,2.751968,33.239218,0.392983,4,0.11357,0,1,0.4,6.367143,0
544,45.73951,38.42835,95.24265,4.47094,22.26364,1.378498,4,0.941078,0,1,236.960489,313.321647,-84.757349,4.470939,80.149096,0.057809,0.041028,0.345477,1,1,0.2,10.871044,0
545,45.75192,38.43788,95.25572,4.48433,22.26542,1.34245,4,0.873012,0,1,236.948079,313.312124,-84.744276,4.484326,80.155519,0.093871,4,0.30664,0,1,0.4,10.857937,0
546,47.36841,43.07006,146.05705,2.35544,1.04836,31.914572,4,0,0,0,235.331595,308.679945,-33.942952,2.355435,3.774107,0.469963,4,0,0,1,0.45,26.880992,1
547,47.38408,43.20782,145.97267,2.29157,1.03709,32.199953,4,0,0,0,235.315919,308.542184,-34.027329,2.291567,3.73352,0.360008,4,0,0,1,0.65,27.098156,1
548,47.41682,43.72707,148.33445,2.46641,2.0759,27.653973,4,0,0,0,235.283184,308.022928,-31.665547,2.46641,7.473251,0.361408,4,0,0,1,0.5,20.119151,1
549,47.45634,43.11483,145.66013,2.43433,1.26958,31.384113,4,0,0,0,235.243663,308.635173,-34.339873,2.43433,4.570482,0.475447,0.196404,0,0,1,0.3,24.842095,1
550,47.51774,35,50.1489,3.16594,7.71983,12.788439,1.652345,0,1,0,235.182265,316.75,-129.851103,3.165939,27.791379,0.515057,0.302483,0.344011,1,1,0.15,3.011569,1
551,48.21144,35.31861,48.89633,3.1596,7.64691,14.276298,2.122647,0,0,0,234.488565,316.431392,-131.103673,3.159604,27.528891,0.239489,0.080646,0.233023,1,1,0.25,4.033111,1
552,48.48096,46.1777,142.88811,1.13027,2.09162,32.282964,4,0,0,0,234.219036,305.572297,-37.11189,1.130274,7.529836,0.037092,4,0,0,1,0.85,21.396991,1
553,50.73341,39.41234,42.51675,2.92136,14.60476,1.332751,4,0.081191,0,0,231.966587,312.33766,-137.483255,2.921357,52.577138,1.180986,0.258328,0.020159,1,0,0.15,1.911149,0
554,50.77893,38.04463,52.60109,2.71024,14.62819,2.326396,4,0.007932,0,0,231.921071,313.705367,-127.398907,2.710241,52.661479,0.142851,0.099133,0.143649,1,1,0.25,5.209912,0
555,50.93254,44.10279,40,1.51969,6.49872,19.43931,2.415038,0,0,0,231.767456,307.647207,-140,1.519688,23.39538,0.031565,0.158952,0.327881,1,1,0.15,4.736523,1
556,50.93411,44.10281,40.0462,1.5209,6.49987,19.488211,2.465498,0,0,0,231.765888,307.647193,-139.953799,1.520902,23.399538,0.04973,0.158953,0.30857,1,1,0.2,4.739169,1
557,50.93417,44.10281,40.04397,1.52124,6.49936,19.493143,2.466716,0,0,0,231.765835,307.647191,-139.95603,1.521241,23.397686,0.050563,0.158953,0,1,1,0.15,4.74309,1
558,50.9343,44.1028,40.04363,1.52133,6.49963,19.492111,2.466063,0,0,0,231.765701,307.647196,-139.956371,1.521332,23.398653,0.050245,0.058462,0.30786,1,1,0.25,4.743379,1
559,50.93977,44.10292,40.03703,1.52681,6.50257,19.612224,2.464863,0,0,0,231.76023,307.647083,-139.962972,1.526805,23.409241,0.081874,0.158953,0,1,1,0.3,4.783552,1
560,50.94961,44.1028,40.11235,1.52043,6.49798,19.53276,2.47196,0,0,0,231.750386,307.647198,-139.887654,1.520431,23.392741,0.049533,0.158953,0.30464,1,1,0.25,4.734612,1
561,50.95016,44.1028,40.11068,1.52014,6.49804,19.531783,2.472546,0,0,0,231.749843,307.647197,-139.889323,1.520141,23.392954,0.050002,0.058462,0.304014,1,1,0.2,4.732489,1
562,51.29595,44.1012,42.62789,1.43286,6.54067,18.656881,2.22193,0,0,0,231.404052,307.6488,-137.37211,1.432857,23.546408,0.074304,0.212786,0.18739,1,1,0.2,3.743179,1
563,51.41881,39.81382,64.31367,2.21266,14.62193,1.468378,4,0.014827,0,1,231.281186,311.936181,-115.686335,2.212657,52.638947,0.29114,0.058463,0.766444,1,1,0.15,6.263003,0
564,51.60545,39.72983,40,3.87872,22.83799,2.588086,4,0.006292,0,0,231.094551,312.02017,-140,3.878718,82.216758,0.616529,0.302525,0.013123,1,0,0.1,2.704767,0
565,51.61276,37.40123,51.07155,2.7759,14.90765,2.922908,4,0.008503,0,0,231.087245,314.348766,-128.928453,2.775899,53.667527,0.294859,0.18046,0.157452,1,1,0.15,5.485945,0
566,51.61628,37.52465,51.89728,2.77925,14.91111,2.713354,4,0.064012,0,0,231.083719,314.225354,-128.102724,2.779248,53.680012,0.0356,0.119471,0.385005,1,1,0.25,5.468895,0
567,52.13815,45.23777,54.67068,1.51714,21.24344,0.386935,0.062727,0,0,1,230.561852,306.512233,-125.329319,1.517135,76.476385,0.309094,0.105119,0.070342,1,1,0.35,2.473614,0
568,52.14918,45.19901,54.65576,1.42155,21.4855,0.677899,0.086381,0.158365,0,1,230.550816,306.550994,-125.344237,1.421552,77.347803,0.437797,0.158932,0.00585,1,1,0.15,2.689011,0
569,52.14966,45.29922,54.66533,1.4077,21.4357,0.601175,0.087287,0.02524,0,1,230.550337,306.450777,-125.334674,1.407697,77.16851,0.777034,0.058453,0.499798,1,1,0.1,2.605918,0
570,52.26406,37.42349,51.58542,3.96564,23.05472,3.484394,4,0.068902,0,0,230.435938,314.326506,-128.414585,3.965641,82.996974,0.119443,0.119463,0.193017,1,1,0.2,6.074546,0
